origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-03-30,2,inc hosp,US,quantile,0.25,629.503671179702,0-130
2025-03-30,2,inc hosp,US,quantile,0.3,800.9570934674415,0-130
2025-03-30,2,inc hosp,US,quantile,0.35,982.9492495695913,0-130
2025-03-30,2,inc hosp,US,quantile,0.4,1175.9702589376056,0-130
2025-03-30,2,inc hosp,US,quantile,0.45,1369.0640757283775,0-130
2025-03-30,2,inc hosp,US,quantile,0.5,1566.628603618112,0-130
2025-03-30,2,inc hosp,US,quantile,0.55,1772.5838064257784,0-130
2025-03-30,2,inc hosp,US,quantile,0.6,1983.1812228824954,0-130
2025-03-30,2,inc hosp,US,quantile,0.65,2200.2632159199543,0-130
2025-03-30,2,inc hosp,US,quantile,0.7,2456.531144600597,0-130
2025-03-30,2,inc hosp,US,quantile,0.75,2775.6714675002263,0-130
2025-03-30,2,inc hosp,US,quantile,0.8,3205.4421551681567,0-130
2025-03-30,2,inc hosp,US,quantile,0.85,3836.2758218402073,0-130
2025-03-30,2,inc hosp,US,quantile,0.9,4754.90757035784,0-130
2025-03-30,2,inc hosp,US,quantile,0.95,6521.072942374061,0-130
2025-03-30,2,inc hosp,US,quantile,0.975,9719.093588889276,0-130
2025-03-30,2,inc hosp,US,quantile,0.99,16641.830299621986,0-130
2025-03-30,3,inc hosp,US,quantile,0.01,250.0,0-130
2025-03-30,3,inc hosp,US,quantile,0.025,250.0,0-130
2025-03-30,3,inc hosp,US,quantile,0.05,250.0,0-130
2025-03-30,3,inc hosp,US,quantile,0.1,259.0087577030735,0-130
2025-03-30,3,inc hosp,US,quantile,0.15,294.2616956439171,0-130
2025-03-30,3,inc hosp,US,quantile,0.2,386.60342251072876,0-130
2025-03-30,3,inc hosp,US,quantile,0.25,484.61723247406724,0-130
2025-03-30,3,inc hosp,US,quantile,0.3,591.1388262049146,0-130
2025-03-30,3,inc hosp,US,quantile,0.35,705.6643529269302,0-130
2025-03-30,3,inc hosp,US,quantile,0.4,829.5494527941589,0-130
2025-03-30,3,inc hosp,US,quantile,0.45,958.5058509847559,0-130
2025-03-30,3,inc hosp,US,quantile,0.5,1096.2864568902285,0-130
2025-03-30,3,inc hosp,US,quantile,0.55,1242.245260882029,0-130
2025-03-30,3,inc hosp,US,quantile,0.6,1392.1345491553475,0-130
2025-03-30,3,inc hosp,US,quantile,0.65,1553.583510584502,0-130
2025-03-30,3,inc hosp,US,quantile,0.7,1772.1437667028877,0-130
2025-03-30,3,inc hosp,US,quantile,0.75,2049.443231183955,0-130
2025-03-30,3,inc hosp,US,quantile,0.8,2385.4975665046177,0-130
2025-03-30,3,inc hosp,US,quantile,0.85,2840.326322841229,0-130
2025-03-30,3,inc hosp,US,quantile,0.9,3507.0997137018394,0-130
2025-03-30,3,inc hosp,US,quantile,0.95,4988.828147208134,0-130
2025-03-30,3,inc hosp,US,quantile,0.975,8563.601126867867,0-130
2025-03-30,3,inc hosp,US,quantile,0.99,16151.508581529655,0-130
2025-03-30,4,inc hosp,US,quantile,0.01,200.0,0-130
2025-03-30,4,inc hosp,US,quantile,0.025,200.0,0-130
2025-03-30,4,inc hosp,US,quantile,0.05,200.0,0-130
2025-03-30,4,inc hosp,US,quantile,0.1,218.01751540614706,0-130
2025-03-30,4,inc hosp,US,quantile,0.15,261.4722433887515,0-130
2025-03-30,4,inc hosp,US,quantile,0.2,300.88423320770124,0-130
2025-03-30,4,inc hosp,US,quantile,0.25,339.7307937684324,0-130
2025-03-30,4,inc hosp,US,quantile,0.3,381.32055894238766,0-130
2025-03-30,4,inc hosp,US,quantile,0.35,428.379456284269,0-130
2025-03-30,4,inc hosp,US,quantile,0.4,483.12864665071226,0-130
2025-03-30,4,inc hosp,US,quantile,0.45,547.9476262411341,0-130
2025-03-30,4,inc hosp,US,quantile,0.5,625.9443101623448,0-130
2025-03-30,4,inc hosp,US,quantile,0.55,711.9067153382797,0-130
2025-03-30,4,inc hosp,US,quantile,0.6,801.0878754281996,0-130
2025-03-30,4,inc hosp,US,quantile,0.65,906.9038052490497,0-130
2025-03-30,4,inc hosp,US,quantile,0.7,1087.7563888051784,0-130
2025-03-30,4,inc hosp,US,quantile,0.75,1323.2149948676836,0-130
2025-03-30,4,inc hosp,US,quantile,0.8,1565.5529778410782,0-130
2025-03-30,4,inc hosp,US,quantile,0.85,1844.3768238422504,0-130
2025-03-30,4,inc hosp,US,quantile,0.9,2259.2918570458382,0-130
2025-03-30,4,inc hosp,US,quantile,0.95,3456.5833520422066,0-130
2025-03-30,4,inc hosp,US,quantile,0.975,7408.108664846455,0-130
2025-03-30,4,inc hosp,US,quantile,0.99,15661.186863437324,0-130
