origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-03-23,2,inc hosp,US,quantile,0.15,302.8035982063085,0-130
2025-03-23,2,inc hosp,US,quantile,0.2,476.0743948325536,0-130
2025-03-23,2,inc hosp,US,quantile,0.25,636.334905339697,0-130
2025-03-23,2,inc hosp,US,quantile,0.3,797.9701933375796,0-130
2025-03-23,2,inc hosp,US,quantile,0.35,973.3280423099066,0-130
2025-03-23,2,inc hosp,US,quantile,0.4,1168.122132577216,0-130
2025-03-23,2,inc hosp,US,quantile,0.45,1372.4926712606316,0-130
2025-03-23,2,inc hosp,US,quantile,0.5,1587.303492695807,0-130
2025-03-23,2,inc hosp,US,quantile,0.55,1806.9416363316923,0-130
2025-03-23,2,inc hosp,US,quantile,0.6,2035.9924113196512,0-130
2025-03-23,2,inc hosp,US,quantile,0.65,2282.6573576025326,0-130
2025-03-23,2,inc hosp,US,quantile,0.7,2539.9802317710155,0-130
2025-03-23,2,inc hosp,US,quantile,0.75,2824.1695637483062,0-130
2025-03-23,2,inc hosp,US,quantile,0.8,3167.417629267559,0-130
2025-03-23,2,inc hosp,US,quantile,0.85,3621.205986712885,0-130
2025-03-23,2,inc hosp,US,quantile,0.9,4259.883326040918,0-130
2025-03-23,2,inc hosp,US,quantile,0.95,5556.108195070539,0-130
2025-03-23,2,inc hosp,US,quantile,0.975,7979.313009412305,0-130
2025-03-23,2,inc hosp,US,quantile,0.99,14490.094169697757,0-130
2025-03-23,3,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-23,3,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-23,3,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-23,3,inc hosp,US,quantile,0.1,300.0,0-130
2025-03-23,3,inc hosp,US,quantile,0.15,300.0,0-130
2025-03-23,3,inc hosp,US,quantile,0.2,418.35608208458814,0-130
2025-03-23,3,inc hosp,US,quantile,0.25,582.9587387963344,0-130
2025-03-23,3,inc hosp,US,quantile,0.3,766.3466328680271,0-130
2025-03-23,3,inc hosp,US,quantile,0.35,960.2410810944801,0-130
2025-03-23,3,inc hosp,US,quantile,0.4,1160.0835837961195,0-130
2025-03-23,3,inc hosp,US,quantile,0.45,1375.203911449118,0-130
2025-03-23,3,inc hosp,US,quantile,0.5,1600.3878886071207,0-130
2025-03-23,3,inc hosp,US,quantile,0.55,1825.0873538625058,0-130
2025-03-23,3,inc hosp,US,quantile,0.6,2055.9847933051287,0-130
2025-03-23,3,inc hosp,US,quantile,0.65,2288.0367377049142,0-130
2025-03-23,3,inc hosp,US,quantile,0.7,2541.347510836693,0-130
2025-03-23,3,inc hosp,US,quantile,0.75,2848.331122106177,0-130
2025-03-23,3,inc hosp,US,quantile,0.8,3262.263282932719,0-130
2025-03-23,3,inc hosp,US,quantile,0.85,3860.531063325611,0-130
2025-03-23,3,inc hosp,US,quantile,0.9,4701.5208919316265,0-130
2025-03-23,3,inc hosp,US,quantile,0.95,6169.718252269917,0-130
2025-03-23,3,inc hosp,US,quantile,0.975,8431.244899403524,0-130
2025-03-23,3,inc hosp,US,quantile,0.99,14481.444999595195,0-130
2025-03-23,4,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-23,4,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-23,4,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-23,4,inc hosp,US,quantile,0.1,300.0,0-130
2025-03-23,4,inc hosp,US,quantile,0.15,300.0,0-130
2025-03-23,4,inc hosp,US,quantile,0.2,418.35608208458814,0-130
2025-03-23,4,inc hosp,US,quantile,0.25,582.9587387963344,0-130
2025-03-23,4,inc hosp,US,quantile,0.3,766.3466328680271,0-130
2025-03-23,4,inc hosp,US,quantile,0.35,960.2410810944801,0-130
2025-03-23,4,inc hosp,US,quantile,0.4,1160.0835837961195,0-130
2025-03-23,4,inc hosp,US,quantile,0.45,1375.203911449118,0-130
2025-03-23,4,inc hosp,US,quantile,0.5,1600.3878886071207,0-130
2025-03-23,4,inc hosp,US,quantile,0.55,1825.0873538625058,0-130
2025-03-23,4,inc hosp,US,quantile,0.6,2055.9847933051287,0-130
2025-03-23,4,inc hosp,US,quantile,0.65,2288.0367377049142,0-130
2025-03-23,4,inc hosp,US,quantile,0.7,2541.347510836693,0-130
2025-03-23,4,inc hosp,US,quantile,0.75,2848.331122106177,0-130
2025-03-23,4,inc hosp,US,quantile,0.8,3262.263282932719,0-130
2025-03-23,4,inc hosp,US,quantile,0.85,3860.531063325611,0-130
2025-03-23,4,inc hosp,US,quantile,0.9,4701.5208919316265,0-130
2025-03-23,4,inc hosp,US,quantile,0.95,6169.718252269917,0-130
2025-03-23,4,inc hosp,US,quantile,0.975,8431.244899403524,0-130
2025-03-23,4,inc hosp,US,quantile,0.99,14481.444999595195,0-130
